518, 1976 6 84 16.0 45.0;
519, 1976 6 84 16.0 46.0;
520, 1976 6 84 16.0 48.0;
521, 1976 6 84 16.0 43.0;
522, 1976 6 84 15.5 42.0;
523, 1976 6 84 17.0 50.0;
524, 1976 6 84 16.5 57.0;
525, 1976 6 84 15.5 44.0;
526, 1976 6 84 15.5 47.0;
527, 1976 6 84 15.5 44.0;
528, 1976 6 84 16.0 50.0;
529, 1976 6 84 14.5 39.0;
530, 1976 6 84 15.5 44.0;
531, 1976 6 84 16.0 42.0;
532, 1976 6 84 15.5 45.0;
533, 1976 6 84 16.5 49.0;
534, 1976 6 84 16.0 51.0;
535, 1976 6 84 16.0 45.0;
536, 1976 6 84 17.0 49.0;
537, 1976 6 84 16.0 51.0;
538, 1976 6 84 16.0 48.0;
539, 1976 6 48 15.0 34.0;
540, 1976 6 48 14.0 32.0;
541, 1976 6 48 15.5 39.0;
542, 1976 6 48 14.0 32.0;
543, 1976 6 48 14.0 30.0;
544, 1976 6 48 15.5 40.0;
545, 1976 6 48 14.0 37.0;
546, 1976 6 48 14.0 37.0;
547, 1976 6 48 16.0 50.0;
548, 1976 6 48 15.0 32.0;
549, 1976 6 48 16.0 45.0;
550, 1976 6 48 14.0 34.0;
551, 1976 6 48 16.0 45.0;
552, 1976 6 48 15.0 32.0;
553, 1976 6 48 14.5 30.0;
554, 1976 6 48 14.0 29.0;
555, 1976 6 48 15.0 32.0;
556, 1976 6 48 14.0 28.0;
557, 1976 6 84 16.0 44.0;
558, 1976 6 48 16.0 50.0;
559, 1976 6 48 15.5 45.0;
560, 1976 6 48 15.0 32.0;
561, 1976 6 48 16.0 45.0;
562, 1976 6 48 14.0 34.0;
563, 1976 6 48 14.5 33.0;
564, 1976 6 48 15.0 37.0;
565, 1976 6 48 16.5 43.0;
566, 1976 6 48 15.0 35.0;
567, 1976 6 48 14.5 32.0;
568, 1976 6 48 14.0 27.0;
569, 1976 6 48 15.5 39.0;
570, 1976 6 48 15.0 36.0;
571, 1976 6 48 15.0 35.0;
572, 1976 6 48 17.0 43.0;
573, 1976 6 48 120.0 30000.0;
574, 1976 6 81 261.0 315000.0;
575, 1976 6 81 238.0 240000.0;
576, 1976 6 48 13.0 16.0;
577, 1976 6 48 13.0 17.0;
578, 1976 6 48 13.0 17.0;
579, 1976 6 48 12.0 15.0;
580, 1976 6 48 11.0 12.0;
581, 1976 6 48 12.0 16.0;
582, 1976 6 48 12.0 14.0;
583, 1976 6 48 12.0 14.0;
584, 1976 6 48 12.0 15.0;
585, 1976 6 48 12.0 17.0;
586, 1976 6 48 12.0 12.0;
587, 1976 6 147 18.0 75.0;
588, 1976 6 48 12.0 11.0;
589, 1976 6 48 11.0 10.0;
590, 1976 6 48 12.0 13.0;
591, 1976 6 147 13.0 46.0;
592, 1976 6 48 13.0 18.0;
593, 1976 6 147 16.0 57.0;
594, 1976 6 84 17.0 37.0;
595, 1976 6 147 15.0 52.0;
596, 1976 6 147 14.0 45.0;
597, 1976 6 48 11.0 7.0;
598, 1976 6 147 15.0 50.0;
599, 1976 6 147 13.0 40.0;
600, 1976 6 147 12.0 37.0;
601, 1976 6 147 12.0 33.0;
602, 1976 6 147 15.0 45.0;
603, 1976 6 147 12.0 36.0;
604, 1976 6 147 13.0 42.0;
605, 1976 6 147 16.0 58.0;
606, 1976 6 48 21.0 100.0;
607, 1976 6 147 12.0 31.0;
608, 1976 6 147 13.0 43.0;
609, 1976 6 48 12.0 12.0;
610, 1976 6 147 17.0 67.0;
611, 1976 6 48 11.0 10.0;
612, 1976 6 147 17.0 79.0;
613, 1976 6 147 17.0 79.0;
614, 1976 6 48 10.0 8.0;
615, 1976 6 147 15.0 45.0;
616, 1976 6 147 17.0 61.0;
617, 1976 6 45 13.0 13.0;
618, 1976 6 147 15.0 46.0;
619, 1976 6 45 11.0 6.0;
620, 1976 0 46 3.0 1.0;
621, 1976 0 46 3.0 1.0;
622, 1976 0 46 3.0 1.0;
623, 1976 0 46 3.0 1.0;
624, 1976 6 48 66.0 6300.0;
625, 1976 6 48 66.0 6300.0;
626, 1976 0 46 3.0 1.0;
627, 1976 6 147 17.0 79.0;
628, 1976 6 147 16.0 51.0;
629, 1976 6 147 14.0 45.0;
630, 1976 6 48 10.0 8.0;
631, 1976 6 147 14.0 58.0;
632, 1976 6 147 17.0 69.0;
633, 1976 6 147 18.0 81.0;
634, 1976 6 147 15.0 50.0;
635, 1976 6 147 17.0 79.0;
636, 1976 6 48 12.0 12.0;
637, 1976 6 48 11.0 11.0;
638, 1976 6 48 11.0 11.0;
639, 1976 6 48 10.0 9.0;
640, 1976 6 48 10.0 8.0;
641, 1976 6 48 10.0 8.0;
642, 1976 6 147 17.0 62.0;
643, 1976 6 147 15.0 45.0;
644, 1976 6 147 17.0 79.0;
645, 1976 6 84 17.0 44.0;
646, 1976 6 81 242.0 250000.0;
647, 1976 6 84 17.0 47.0;
648, 1976 6 84 17.0 38.0;
